09:05:00.264 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:11:14.624 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:11:14.686 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@1e67516
09:14:30.483 DEBUG [main] org.hibernate.SQL - select employees0_.id as id1_0_0_, employees0_.name as name2_0_0_, employees0_.surname as surname3_0_0_ from employee employees0_ where employees0_.id=?
09:17:53.202 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:17:53.202 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:17:53.202 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:17:53.467 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:17:54.608 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:17:54.608 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:17:54.608 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:17:54.608 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:17:54.608 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:17:54.702 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:17:54.889 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:17:54.889 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:18:02.717 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:18:02.733 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:18:02.733 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:18:02.999 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:18:03.952 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:18:03.967 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:18:03.967 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:18:03.967 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:18:03.967 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:18:04.030 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:18:04.249 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:18:04.249 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:37:57.233 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:37:57.264 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:37:57.264 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:37:57.546 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:37:58.499 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:37:58.499 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:37:58.499 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:37:58.499 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:37:58.499 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:37:58.577 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:37:58.764 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:37:58.764 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:39:15.842 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:39:15.842 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:39:15.842 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:39:16.108 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:39:17.217 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:39:17.217 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:39:17.217 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:39:17.217 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:39:17.233 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:39:17.296 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:39:17.483 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:39:17.483 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:41:44.092 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:41:44.092 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:41:44.092 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:41:44.358 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:41:45.264 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:41:45.264 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:41:45.264 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:41:45.264 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:41:45.280 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:41:45.342 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:41:45.530 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:41:45.530 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:43:46.811 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:43:46.811 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:43:46.827 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:43:47.077 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:43:48.217 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:43:48.217 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:43:48.217 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:43:48.217 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:43:48.217 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:43:48.296 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:43:48.483 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:43:48.499 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:44:06.452 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:44:06.452 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:44:06.452 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:44:06.733 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:44:07.889 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:44:07.905 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:44:07.905 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:44:07.905 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:44:07.905 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:44:07.999 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:44:08.186 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:44:08.202 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:44:19.983 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:44:19.999 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:44:19.999 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:44:20.264 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:44:21.233 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:44:21.249 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:44:21.249 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:44:21.249 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:44:21.249 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:44:21.327 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:44:21.530 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:44:21.530 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:45:01.296 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:45:01.311 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:45:01.311 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:45:01.577 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:45:02.717 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:45:02.733 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:45:02.733 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:45:02.733 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:45:02.733 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:45:02.811 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:45:02.999 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:45:02.999 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:45:24.749 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:45:24.764 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:45:24.764 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:45:25.030 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:45:26.092 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:45:26.092 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:45:26.092 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:45:26.092 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:45:26.108 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:45:26.202 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:45:26.374 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:45:26.374 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:47:57.421 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:47:57.421 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:47:57.421 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:47:57.686 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:47:58.624 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:47:58.624 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:47:58.624 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:47:58.624 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:47:58.639 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:47:58.717 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:47:58.889 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:47:58.889 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:48:05.858 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:48:05.874 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:48:05.874 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:48:06.139 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:48:07.124 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:48:07.124 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:48:07.124 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:48:07.124 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:48:07.124 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:48:07.202 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:48:07.374 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:48:07.374 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:49:19.233 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:49:19.249 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:49:19.249 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:49:19.499 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:49:20.421 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:49:20.421 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:49:20.421 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:49:20.421 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:49:20.421 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:49:20.514 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:49:20.686 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:49:20.686 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
09:49:21.311 DEBUG [main] org.hibernate.SQL - select employees0_.id as id1_0_0_, employees0_.name as name2_0_0_, employees0_.surname as surname3_0_0_ from employee employees0_ where employees0_.id=?
09:49:27.483 INFO  [main] org.hibernate.Version - HHH000412: Hibernate Core {5.2.2.Final}
09:49:27.499 INFO  [main] org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
09:49:27.499 INFO  [main] org.hibernate.cfg.Environment - HHH000021: Bytecode provider name : javassist
09:49:27.780 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
09:49:28.733 WARN  [main] o.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
09:49:28.733 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001005: using driver [org.postgresql.Driver] at URL [jdbc:postgresql://localhost:5433/restaurant]
09:49:28.733 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {user=user, password=****}
09:49:28.733 INFO  [main] o.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
09:49:28.733 INFO  [main] o.h.e.j.c.i.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
09:49:28.811 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
09:49:28.983 INFO  [main] o.h.e.j.e.i.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
09:49:28.983 INFO  [main] org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@e8b606
